Column1,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,country,sector,industry,asOfDate,periodType,ForwardPeRatio,MarketCap2,PbRatio,PeRatio,PsRatio,forwardPE,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,fiveYearAvgDividendYield,PegRatio,openInterest,yield,ytdReturn,totalAssets,expireDate,strikePrice,navPrice,volume24Hr,volumeAllCurrencies,circulatingSupply,maxSupply,startDate,0,O&G,Renewable
MXP001661018,1,2,414.47,0,0,0,414.47,0,0,0,27.85,0.070300005,30/05/2022 01:00,0.96449995,0.894127,14.559558,0,0,432819,517675,517675,419.04,420.68,1500,100200,1.26E+11,0,469,5.3904967,422.6418,420.4222,9.03,0.02178686,MXN,,,,,,FALSE,Mexico,Industrials,Airports & Air Services,07/10/2022,TTM,16.3666,1.26E+11,3.38838,14.567188,5.393066,23.23094,1.31E+11,8.882698,5.608733,,17.9019,,,,,,,,,,,,,,0,0
BRBRAPACNPR2,1,2,25.55,0,0,0,25.55,0,0,0,7.62,0.2983,02/05/2022 01:00,0.5756,0.620743,1.9320242,0,0,2954435,3276060,3276060,25.6,25.7,0,0,9786012672,0,55.28,,22.8818,27.21195,10.761,0.42117417,BRL,,,,,,FALSE,Brazil,Financial Services,Asset Management,06/10/2022,TTM,1.4499,9774538083,1.297449,1.929706,1.861671,4.891013,,9.142517,2.137963,8.12,,,,,,,,,,,,,,,0,0
FR0000121014,1,2,635.1,632.6,628.9,635.6,635.1,632.6,628.9,635.6,12,0.0188,01/12/2022 00:00,0.37939999,0.945656,23.979513,68162,68162,360290,435975,435975,0,0,0,0,3.17E+11,535,758.5,4.3831773,657.62,637.469,12,0.018894663,EUR,,,,,,FALSE,France,Consumer Cyclical,Luxury Goods,01/10/2022,TTM,19.3424,3.06E+11,6.027807,23.156297,4.251173,20.429863,3.32E+11,13.12608,4.598187,1.43,1.7366,,,,,,,,,,,,,,0,0
MYL1155OO000,1,4,4.08,4.35,4.35,4.365,4.08,4.35,4.35,4.365,0.26,0.06,16/09/2022 01:00,0.88199997,0.400154,15.589285,592,592,7309,9980,9980,0,0,0,0,22416674816,3.38,9,1.0080874,5.365,5.36685,0.58,0.14215685,USD,,,,,,FALSE,Malaysia,Financial Services,Banks—Regional,05/10/2022,TTM,10.5932,22404768734,1.341454,14.726824,4.753994,,,,,6.1,,,,,,,,,,,,,,,0,0
NZFBUE0001S0,1,2,5.04,5.09,5.05,5.18,5.04,5.09,5.05,5.18,0.44,0.087299995,15/09/2022 01:00,0.7157,1.168592,10.137256,777156,777156,895369,857790,857790,5.16,5.18,698300,350500,4048337408,4.65,7.44,0.47638708,5.356,5.8998,0.4,0.07936508,NZD,,,,,,FALSE,New Zealand,Basic Materials,Building Materials,02/10/2022,TTM,7.4184,3891726672,1.010648,9.622266,0.489153,8.7627125,6235726672,6.26077,0.733788,,,,,,,,,,,,,,,,0,0
BMG9001E1021,1,2,6.94,6.93,6.79,7.1,6.94,6.93,6.79,7.1,,,,0,1.227578,,357891,357891,227371,336990,336990,5.69,8.41,3000,1800,1557676416,5.9,14.03,0.31809437,7.0218,9.003125,0,0,USD,,,,,,FALSE,Bermuda,Communication Services,Telecom Services,07/10/2022,TTM,14.0056,1566869031,0.858676,14.395062,0.330115,11.370968,8400969031,13.558698,1.715569,,,,,,,,,,,,,,,,0,0
HK1093012172,1,3,7.65,7.67,7.6,7.72,7.65,7.67,7.6,7.72,0.2,0.026099999,08/09/2022 01:00,0.32799998,0.668378,15.019608,14498059,14498059,28425644,31427071,31427071,7.66,7.7,0,0,91408310272,6.95,10.1,3.0824306,7.9198,8.3279,0.166,0.021699345,HKD,,,,,,FALSE,China,Healthcare,Drug Manufacturers—General,01/10/2022,TTM,11.976,92840449514,3.0414,15.482755,2.87634,12.354838,78821508125,11.396518,2.657984,1.38,1.6866,,,,,,,,,,,,,,0,0
CNE100001MK7,1,3,2.31,2.26,2.26,2.32,2.31,2.26,2.26,2.32,0.19,0.0836,23/06/2022 01:00,0.3208,0.521608,4.107143,7683070,7683070,19985111,30772890,30772890,2.29,2.3,0,0,2.16E+11,2.15,2.68,0.35073972,2.3432,2.43315,0.147,0.06363636,HKD,,,,,,FALSE,China,Financial Services,Insurance—Property & Casualty,01/10/2022,TTM,3.2776,2.16E+11,0.417861,4.106758,0.150708,5.897436,2.50E+11,,0.407019,3.98,0.3213,,,,,,,,,,,,,,0,0
JP3976300008,1,2,1219,1200,1194,1210,1219,1200,1194,1210,40,0.033,30/08/2022 01:00,0.426,0.711246,12.72766,3503100,3503100,2710411,2479090,2479090,1194,1198,0,0,3.14E+11,1109,2356,0.6556563,1285.48,1420.51,40,0.03281378,JPY,,,,,,FALSE,Japan,Consumer Cyclical,Department Stores,02/10/2022,TTM,15.2905,3.18E+11,1.372331,12.876771,0.667339,13.68843,3.13E+11,8.84693,0.65456,3.66,,,,,,,,,,,,,,,0,0
JP3409000001,1,2,3464,3433,3379,3445,3464,3433,3379,3445,52,0.015800001,30/03/2023 01:00,0.1383,0.839339,10.435447,1138900,1138900,1100526,1538670,1538670,3412,3416,0,0,1.61E+12,3057,4222,1.725085,3481.2,3459.915,45,0.012990763,JPY,,,,,,FALSE,Japan,Real Estate,Real Estate Services,04/10/2022,TTM,9.7182,1.56E+12,0.936604,10.170013,1.681197,9.786222,4.99E+12,20.720514,5.348307,0.96,2.723,,,,,,,,,,,,,,0,0
BRBRKMACNPA4,1,2,27.91,0,0,0,27.91,0,0,0,7.54,0.2701,22/04/2022 01:00,0.9164,1.10952,3.413123,0,0,2071806,2350340,2350340,28.05,28.1,0,0,23916978176,0,69.66,0.22011991,31.6166,41.0571,0,0,BRL,,,,,,FALSE,Brazil,Basic Materials,Chemicals,06/10/2022,TTM,4.4248,23763730025,2.347113,3.392578,0.204546,5.061261,63123730025,4.075356,0.58096,,,,,,,,,,,,,,,,0,0
US59522J1034,1,2,153.51,153.38,149.88,154.09,153.51,153.38,149.88,154.09,5,0.033299997,13/10/2022 01:00,0.8301,0.747605,29.510805,810117,810117,612370,888320,888320,130,0,1000,1000,17821065216,149.88,231.63,9.442784,171.102,189.7555,4.225,0.027522637,USD,,,,,,FALSE,United States,Real Estate,REIT—Residential,06/10/2022,TTM,17.1527,17721015100,2.950715,30.159136,9.695541,32.86871,22178770100,16.95473,11.751786,3.04,,,,,,,,,,,,,,,0,0
US74834L1008,1,2,127.76,127.42,125.066,127.42,127.76,127.42,125.066,127.42,2.64,0.0209,03/10/2022 01:00,0.2124,0.968312,10.4614105,787089,787089,853446,928310,928310,114.34,127.5,800,1000,14699352064,120.4,174.16,1.3890902,130.3298,136.9047,2.56,0.02003757,USD,,,,,,FALSE,United States,Healthcare,Diagnostics & Research,06/10/2022,TTM,14.4928,14897620121,2.323759,10.60249,3.02437,14.883116,18744620121,7.497848,1.771368,1.9,40.0042,,,,,,,,,,,,,,0,0
KR7032830002,1,2,62900,62300,62200,65900,62900,62300,62200,65900,3000,0.0477,29/12/2021 00:00,0.73800004,0.994539,,413566,413566,191593,252013,252013,65400,65600,0,0,1.18E+13,56000,72800,0.37741187,62534,63484.5,,,KRW,,,,,,FALSE,South Korea,Financial Services,Insurance—Life,07/10/2022,TTM,8.5251,1.13E+13,0.512575,15.473555,0.41501,,2.72E+13,,0.998222,3.51,4.2613,,,,,,,,,,,,,,0,0
GB00B01C3S32,1,2,15.9,15.8,15.695,16.16,15.9,15.8,15.695,16.16,0.8,0.050300002,30/08/2022 01:00,0.33630002,0.126338,14.292035,22734843,22734843,22833204,26843690,26843690,16.05,16.18,2900,2200,28791089152,13.97,26.07,2.430038,15.6324,19.51065,0.39,0.024528302,USD,,,,,,FALSE,Canada,Basic Materials,Gold,07/10/2022,TTM,16.5017,28835025634,1.183527,14.292035,2.424272,12.81746,28199025634,4.132331,2.380066,1.34,,,,,,,,,,,,,,,0,0
AU0000224040,1,2,34.75,35.42,34.71,35.5,34.75,35.42,34.71,35.5,3.06,0.0881,08/09/2022 01:00,0.4282,0.964484,7.1814437,6454125,6454125,5914687,6682817,6682817,34.82,34.94,,,65981607936,20.96,36.68,6.4259453,32.9574,30.73455,2.14,0.061582737,AUD,,,,,,FALSE,Australia,Energy,Oil & Gas E&P,06/10/2022,TTM,7.2046,65981554542,1.317003,7.183579,2.307276,7.1372952,60623699562,10.275203,5.825281,4.7,,,,,,,,,,,,,,,1,0
PA1436583006,1,2,7.43,7.37,6.97,7.61,7.43,7.37,6.97,7.61,,,20/02/2020 00:00,0,2.059322,,85088518,85088518,58229595,95045070,95045070,7.02,7.01,27000,800,9065763840,6.58,25.29,0.942681,9.6482,14.893,0,0,USD,,,,,,FALSE,United States,Consumer Cyclical,Travel Services,04/10/2022,TTM,8.0515,8896898648,1.061809,5.985185,0.818054,11.442623,37110898648,-11.131043,3.858885,,,,,,,,,,,,,,,,0,0
MYL1295OO004,1,4,4.25,4.25,4.24,4.28,4.25,4.25,4.24,4.28,,,,,,3.2126698,20257200,20257200,15106612,27009060,27009060,4.25,4.26,0,0,16449947648,3.88,4.79,,4.5402,4.4827,0.56,0.13176471,MYR,,,,,,FALSE,,,,05/10/2022,TTM,12.0773,82495439873,1.680233,14.844569,6.628191,,,,,,,,,,,,,,,,,,,,0,0
NZSKTE0001S6,1,4,2.2,2.2,2.2,2.22,2.2,2.2,2.2,2.22,0.07,0.0332,08/09/2022 01:00,0,1.108258,6.1666665,18358,18358,240556,123811,123811,2.19,2.22,,,387807360,1.66,2.93,0.52683276,2.3816,2.50395,0.073,0.033181816,NZD,,,,,,FALSE,New Zealand,Communication Services,Entertainment,02/10/2022,TTM,5.7208,375579894,0.761479,6.044419,0.510221,7.655173,308377894,1.866209,0.418929,,,,,,,,,,,,,,,,0,0
US98954M2008,1,2,29.97,29.95,29.69,30.98,29.97,29.95,29.69,30.98,,,,0,1.510685,,3339719,3339719,3614075,3645450,3645450,0,0,1000,1800,7366024192,27.92,104.05,0.6766899,34.2743,43.336224,0,0,USD,,,,,,FALSE,United States,Communication Services,Internet Content & Information,06/10/2022,TTM,20.1207,7238027602,1.54866,131.552239,0.688777,19.551283,5585027602,-24.061053,0.513076,,,,,,,,,,,,,,,,0,0
US7433151039,1,2,122.24,121.43,121.42,122.95,122.24,121.43,121.42,122.95,0.4,0.0033,06/10/2022 01:00,1.3571,0.443994,87.08572,2625812,2625812,2471920,2607380,2607380,122.3,0,800,800,71335395328,89.35,129.76,1.4959149,122.418,113.7531,1.9,0.015543194,USD,,,,,,FALSE,United States,Financial Services,Insurance—Property & Casualty,06/10/2022,TTM,19.3798,71581134000,4.722084,87.385714,1.505686,19.444975,78235434000,,1.64061,2.46,0.9455,,,,,,,,,,,,,,0,0
JP3402600005,1,2,4358,4302,4232,4307,4358,4302,4232,4307,176,0.0404,30/03/2023 01:00,0.26299998,1.372123,3.7085583,1779100,1779100,1845719,2009390,2009390,4243,4250,0,0,1.17E+12,3767,6625,0.881804,4292.26,4999.655,301,0.06906838,JPY,,,,,,FALSE,Japan,Basic Materials,Other Industrial Metals & Mining,06/10/2022,TTM,,1.20E+12,0.793873,3.808176,0.905496,8.119846,1.34E+12,2.969677,1.014077,2.88,,,,,,,,,,,,,,,0,0
BRBBDCACNPR8,1,2,21.41,0,0,0,21.41,0,0,0,0.63,0.030199999,03/11/2022 00:00,0.26680002,1.044117,8.961538,0,0,31336818,35776160,35776160,20.84,20.85,0,0,2.04E+11,0,21.64,2.1289225,19.4208,19.030577,0.519,0.024241008,BRL,,,,,,FALSE,Brazil,Financial Services,Banks—Regional,05/10/2022,TTM,7.2674,2.08E+11,1.458745,9.138922,2.104712,7.1569963,,,,3.06,1.0239,,,,,,,,,,,,,,0,0
KR7000270009,1,2,71500,70800,69900,71200,71500,70800,69900,71200,3000,0.0403,29/12/2021 00:00,0.22709998,1.297191,,1163090,1163090,1124454,1147589,1147589,70800,70900,,,2.85E+13,68300,89400,0.37866768,78904,79089,,,KRW,,,,,,FALSE,South Korea,Consumer Cyclical,Auto Manufacturers,07/10/2022,TTM,4.7755,2.87E+13,0.755789,5.412157,0.381319,,1.82E+13,1.846368,0.242128,2.54,,,,,,,,,,,,,,,0,0
US15189T1079,1,2,28.81,28.7,27.32,28.79,28.81,28.7,27.32,28.79,0.72,0.026300002,16/11/2022 00:00,0.50380003,0.878776,20.55639,7377444,7377444,3721089,5517830,5517830,27,30.75,2200,1300,17210611712,25.36,33.5,1.9624414,31.5552,29.9065,0.67,0.023255816,USD,,,,,,FALSE,United States,Utilities,Utilities—Regulated Electric,06/10/2022,TTM,19.3424,18135978865,1.964256,21.661654,2.061173,18.226667,32728978865,10.598763,3.731925,3.62,3.0001,,,,,,,,,,,,,,0,0
US90384S3031,1,2,395.99,394.23,391.195,401.655,395.99,394.23,391.195,401.655,,,16/03/2012 00:00,0,1.354458,18.759808,555408,555408,849967,764240,764240,0,395.88,1000,800,20082925568,330.8,451.3,2.143739,406.6988,392.6592,0,0,USD,,,,,,FALSE,United States,Consumer Cyclical,Specialty Retail,05/10/2022,TTM,17.4825,20690924117,11.695946,18.946998,2.292377,16.98051,22113394117,12.697164,2.36048,,1.6945,,,,,,,,,,,,,,0,0
MYL1023OO000,1,2,5.26,5.26,5.24,5.3,5.26,5.26,5.24,5.3,,,,,,14.46281,11165100,11165100,12173038,17616960,17616960,5.25,5.26,0,0,45826514944,4.72,5.75,,5.3466,5.2477,0.14,0.026615968,MYR,,,,,,FALSE,,,,05/10/2022,TTM,8.3126,55094572447,0.910313,15.673421,2.975941,,,,,,,,,,,,,,,,,,,,0,0
NZTELE0001S4,1,2,5.07,5.05,5.03,5.085,5.07,5.05,5.03,5.085,0.25,0.0495,15/09/2022 01:00,1.1416,0.197261,22.977272,1140079,1140079,2086363,2612515,2612515,5.495,5.07,720300,1251200,9496929280,4.3,5.5,2.552938,5.2131,4.838025,0.25,0.049309663,NZD,,,,,,FALSE,New Zealand,Communication Services,Telecom Services,02/10/2022,TTM,20.4082,9357937375,6.344364,22.83105,2.529778,19.442308,11156937375,9.710128,3.020286,5.45,,,,,,,,,,,,,,,0,0
INE949L01017,1,2,605.05,605,587,605.05,605.05,605,587,605.05,0.5,0.0008,28/07/2022 01:00,0,0.7976,31.37208,2074353,2074353,1923269,2230829,2230829,0,0,0,0,3.94E+11,462.5,732.975,9.301385,637.107,629.1844,0,0,INR,,,,,,FALSE,India,Financial Services,Banks—Regional,07/10/2022,TTM,29.5858,4.03E+11,5.360139,32.10666,8.669939,27.866573,,,5.794218,,,,,,,,,,,,,,,,0,0
US10922N1037,1,2,48.26,47.54,47.54,48.415,48.26,47.54,47.54,48.415,,,,0,1.27745,1.7918367,437302,437302,536373,580810,580810,0,0,800,1200,3468062208,38.38,62.33,0.31368145,47.275,49.10665,0,0,USD,,,,,,FALSE,United States,Financial Services,Insurance—Life,07/10/2022,TTM,3.2552,3468060700,0.340306,1.917031,0.378848,3.2107713,1554060700,,0.155142,,,,,,,,,,,,,,,,0,0
NL0012015705,1,2,15.592,15.274,14.454,15.35,15.592,15.274,14.454,15.35,,,,0,0.59863,,2961531,2961531,3494888,3644069,3644069,0,0,0,0,3095828480,13.1,72.63,0.5620604,17.13334,25.718374,0,0,EUR,,,,,,FALSE,Netherlands,Consumer Cyclical,Internet Retail,01/10/2022,TTM,101.0101,3453185673,0.336896,,0.623696,-6.751376,5268185673,-9.847076,0.956461,,,,,,,,,,,,,,,,0,0
NO0010081235,1,2,11.875,11.4,11.345,11.93,11.875,11.4,11.345,11.93,,,,0,0.974326,,3935288,3935288,6779919,6858695,6858695,11.75,11.765,4120000,2611100,18738999296,10.5,20.44,22.668081,14.1885,14.075575,0,0,NOK,,,,,,FALSE,Norway,Industrials,Specialty Industrial Machinery,06/10/2022,TTM,,19246960670,3.008882,,22.297275,-29.3875,15762007670,-10.217369,19.066868,,,,,,,,,,,,,,,,0,0
JP3967170006,1,2,1506,1472,1461,1514,1506,1472,1461,1514,3.85,0.0026,30/03/2023 01:00,0.3762,0.899261,294.45544,1384000,1384000,1917203,1534390,1534390,1486,1488,0,0,2.69E+11,1212,3910,12.148539,1687.84,1851.815,1.9,0.00126162,JPY,,,,,,FALSE,Japan,Technology,Information Technology Services,04/10/2022,TTM,,2.48E+11,29.436401,272.673267,11.249825,146.7917,2.43E+11,184.824179,10.973962,0.16,,,,,,,,,,,,,,,0,0
JP3835250006,1,2,41700,40950,40850,42200,41700,40950,40850,42200,32,0.0008,27/02/2023 00:00,0.24110001,1.808944,35.875736,240900,240900,211534,183620,183620,40900,41000,0,0,6.27E+11,31100,56100,10.15456,41120,40720.25,0,0,JPY,,,,,,FALSE,Japan,Industrials,Consulting Services,06/10/2022,TTM,33.4448,6.38E+11,15.284944,38.676288,10.367476,24.785135,6.19E+11,25.9127,10.018185,1.06,,,,,,,,,,,,,,,0,0
JP3835630009,1,2,2248,2201,2182,2223,2248,2201,2182,2223,72,0.0322,30/03/2023 01:00,0.6437,1.521927,39.209724,369400,369400,524595,443300,443300,2192,2198,0,0,3.47E+11,1603,6000,8.58355,2115.96,2522.81,36,0.016014235,JPY,,,,,,FALSE,Japan,Industrials,Staffing & Employment Services,05/10/2022,TTM,,3.50E+11,18.058148,39.495798,8.684421,33.884426,3.48E+11,26.925495,8.605618,1.04,,,,,,,,,,,,,,,0,0
CA1350861060,1,2,23.58,23.51,23.51,24.24,23.58,23.51,23.51,24.24,,,,0,1.418629,28.081394,416677,416677,353103,428210,428210,24.07,24.08,0,0,2543815936,20.73,67.33,2.2876043,24.5772,29.7413,0,0,CAD,,,,,,FALSE,Canada,Consumer Cyclical,Apparel Manufacturing,06/10/2022,TTM,10.0604,2483775130,7.254016,29.475,2.286693,11.723301,3100375130,13.081752,2.788107,,,,,,,,,,,,,,,,0,0
JP3397150008,1,2,2455,2420,2347,2437,2455,2420,2347,2437,45,0.0202,29/09/2022 01:00,0.3422,0.801128,35.741444,1775100,1775100,2628536,2293780,2293780,2349,2355,0,0,2.72E+11,2060,5320,0.9920021,2346.7,3071.805,22.5,0.009164969,JPY,,,,,,FALSE,Japan,Consumer Cyclical,Restaurants,06/10/2022,TTM,26.8817,2.84E+11,4.280947,37.368821,1.044827,24.12731,4.41E+11,11.817503,1.608878,0.88,,,,,,,,,,,,,,,0,0
PLDINPL00011,1,2,306,307.2,301.5,308.5,306,307.2,301.5,308.5,,,,0,0.471362,31.04188,63511,63511,215794,308614,308614,303.2,303.7,,,29794355200,240,386.7,1.8515105,346.768,323.1925,0,0,PLN,,,,,,FALSE,Poland,Consumer Defensive,Grocery Stores,,,,,,,,21.002073,,,,,,,,,,,,,,,,,,,0,0
US98887Q1040,1,2,37.07,37.2,35.41,37.75,37.07,37.2,35.41,37.75,,,,0,1.019043,,276777,276777,528057,466550,466550,30.22,39.13,800,1100,3625814528,22.51,105.85,21.211906,42.9846,42.9656,,,USD,,,,,,FALSE,China,Healthcare,Biotechnology,,,,,,,,-14.0753975,,,,,,,,,,,,,,,,,,,0,0
VGG273581030,1,2,6.72,6.65,6.63,6.83,6.72,6.65,6.63,6.83,,,,0,2.038897,,440736,440736,300240,545150,545150,0,0,1100,900,464758336,5.495,13.37,1.21218,7.5094,9.42905,,,USD,,,,,,FALSE,Argentina,Consumer Cyclical,Travel Services,,,,,,,,663,,,,,,,,,,,,,,,,,,,0,0
US77543R1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Communication Services,Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,CircuitBreaker 'redis' is OPEN and does not permit further calls,0,0
TREFBAH00019,1,2,54.55,54.65,53.9,55.1,54.55,54.65,53.9,55.1,,,15/11/2013 00:00,0,1.100502,,1661064,1661064,4232884,2400469,2400469,54.3,54.35,0,0,5379563008,22.24,64.5,4.594857,54.6106,39.4231,,,TRY,,,,,,FALSE,Turkey,Communication Services,Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
IT0005278236,1,4,3.41,3.364,3.364,3.455,3.41,3.364,3.364,3.455,0.16,0.0383,23/05/2022 01:00,0.2888,1.318552,114.100006,978485,978485,2097452,2316891,2316891,3.423,3.426,0,0,3423000064,3.221,6.73,0.58239716,3.84938,4.678035,0.08,0.023460409,EUR,,,,,,FALSE,Italy,Consumer Cyclical,Auto Parts,,,,,,,,6.711765,,,,,,,,,,,,,,,,,,,0,0
KR7280360009,1,2,133500,132500,128000,133000,133500,132500,128000,133000,1600,0.0139,29/12/2021 00:00,0.6072,0.818255,,15925,15925,10042,17536,17536,129500,130500,0,0,8.40E+11,108500,139000,0.39193353,126180,119930,,,KRW,,,,,,FALSE,South Korea,Consumer Defensive,Confectioners,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
HK0000264595,1,4,0.0901,0.097,0.09,0.097,0.0901,0.097,0.09,0.097,,,16/06/2021 01:00,0.6621,0.868711,1.031915,62600,62600,95800,65250,65250,,,,,1280817152,0.09,0.41,0.002764511,0.115,0.16375,0.152,1.6870145,USD,,,,,,FALSE,China,Real Estate,Real Estate—Development,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
US60937P1066,1,2,202.07,202,195.22,206.93,202.07,202,195.22,206.93,,,,0,0.906698,,1368306,1368306,1702462,2082770,2082770,0,198.49,900,1100,13297217536,185.51,590,13.602164,283.5256,337.2108,,,USD,,,,,,FALSE,United States,Technology,Software—Infrastructure,,,,,,,,-211.91489,,,,,,,,,,,,,,,,,,,0,0
US81141R1005,1,2,60.5,59.85,59.85,62.5597,60.5,59.85,59.85,62.5597,,,,0,1.608851,,4199347,4199347,6169857,5795350,5795350,61.16,61.55,1000,800,34535133184,52.38,372.7,3.113765,67.155,102.4265,,,USD,,,,,,FALSE,Singapore,Consumer Cyclical,Internet Retail,,,,,,,,-28.934578,,,,,,,,,,,,,,,,,,,0,0
KR7058470006,1,2,140500,139100,139000,146100,140500,139100,139000,146100,,,,,,,61700,61700,63113,61513,61513,140000,141100,0,0,2.23E+12,58000,146100,,61200,61200,,,KRW,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
KYG9593A1040,1,3,39.2,39.1,38.1,39.1,39.2,39.1,38.1,39.1,1.28,0.0367,31/03/2022 01:00,0.9379,1.100044,29.728682,1776856,1776856,2745303,4241610,4241610,38.3,38.35,0,0,1.16E+11,32.5,45.8,7.257408,36.841,37.08425,1.47,0.0375,HKD,,,,,,FALSE,Hong Kong,Real Estate,Real Estate Services,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CNE100002QY7,1,3,18.9,18.4,18,18.52,18.9,18.4,18,18.52,,,,0,0.685057,,1610410,1610410,3025138,2735295,2735295,18.1,18.12,0,0,26632960000,16.8,33.85,1.220963,20.7234,24.8496,,,HKD,,,,,,FALSE,China,Financial Services,Insurance—Property & Casualty,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
KYG2121R1039,1,3,22.1,22,21,22.1,22.1,22,21,22.1,,,,0,0.403734,,2443428,2443428,2716244,5239207,5239207,21.35,21.4,0,0,21820340224,20.15,62,2.5172734,28.982,36.21725,,,HKD,,,,,,FALSE,China,Communication Services,Internet Content & Information,,,,,,,,10.166667,,,,,,,,,,,,,,,,,,,0,0
BRCRFBACNOR2,1,2,19.57,0,0,0,19.57,0,0,0,0.57,0.0307,20/06/2022 01:00,0.3671,0.393022,14.331353,0,0,4347631,4130340,4130340,19.26,19.3,0,0,38999367680,0,24.18,0.44819647,20.117,18.83875,0.382,0.019519674,BRL,,,,,,FALSE,Brazil,Consumer Defensive,Food Distribution,,,,,,,,13.680852,,,,,,,,,,,,,,,,,,,0,0
BRIRBRACNOR4,1,4,1.05,0,0,0,1.05,0,0,0,,,17/08/2020 01:00,0,1.154266,,0,0,45156948,48267380,48267380,1.11,1.12,0,0,1405924736,0,5.39,0.13245215,1.6124,2.5796,1.031,0.9819048,BRL,,,,,,FALSE,Brazil,Financial Services,Insurance—Reinsurance,,,,,,,,2.488889,,,,,,,,,,,,,,,,,,,0,0
US54150E1047,1,2,6.64,6.54,6.48,6.855,6.64,6.54,6.48,6.855,1.07,0.1821,08/07/2022 01:00,0,1.383588,6.6338577,128604,128604,164881,134740,134740,0,6.92,900,800,1611736192,4.447,7.44,0.022218,6.4,5.92025,,,USD,,,,,,FALSE,Argentina,Basic Materials,Building Materials,,,,,,,,8.219512,,,,,,,,,,,,,,,,,,,0,0
MYL5285OO001,1,4,2.18,2.18,2.16,2.2,2.18,2.18,2.16,2.2,,,,,,6.3005786,2198200,2198200,7284404,6016840,6016840,2.18,2.19,0,0,13793013760,2.09,2.54,,2.2744,2.2733,0.25,0.1146789,MYR,,,,,,FALSE,,,,,,,,,,,18.166668,,,,,,,,,,,,,,,,,,,0,0
MYL5288OO005,1,4,2.18,2.18,2.16,2.2,2.18,2.18,2.16,2.2,,,,,,6.3005786,2198200,2198200,7284404,6016840,6016840,2.18,2.19,0,0,13793013760,2.09,2.54,,2.2744,2.2733,0.25,0.1146789,MYR,,,,,,FALSE,,,,,,,,,,,18.166668,,,,,,,,,,,,,,,,,,,0,0
US92556H1077,1,2,22.13,22.22,21.6,22.37,22.13,22.22,21.6,22.37,0.96,0.0355,14/06/2022 01:00,0.16409999,1.663686,,44989,44989,53162,55960,55960,0,0,800,800,,21.325,43.96,,26.2206,32.2047,,,USD,,,,,,FALSE,United States,Communication Services,Entertainment,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,0,0
US53217V1098,1,4,2.88,2.85,2.77,2.91,2.88,2.85,2.77,2.91,,,,0,1.45381,,64662,64662,132409,73660,73660,0,0,800,900,77258144,2.6,9.95,,3.3968,4.311,,,USD,,,,,,FALSE,United States,Healthcare,Biotechnology,,,,,,,,-1.2466367,,,,,,,,,,,,,,,,,,,0,0
JP3955400001,1,2,31.92,31.6,31.3619,31.88,31.92,31.6,31.3619,31.88,0.88,0.025999999,01/09/2022 01:00,0.2625,1.42401,13.502146,38918487,38918487,38764750,40592930,40592930,31.25,31.63,800,1200,2.57E+11,29.67,50.11,2.8199947,33.7312,38.2599,0.72,0.022556392,USD,,,,,,FALSE,United States,Financial Services,Banks—Diversified,,,,,,,,10.115756,,,,2,,,,,,,,,,,,,,,0,0
